player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at
274847,Vanessa Diehm,Vanessa,Diehm,,2004-03-22,22,Germany,Germany,21,168,58,TSG Hoffenheim,115999,GPFBL,,CM,"CM, CDM",CDM,Midfielder,Right,74,,66,64,68,63,66,59,63,32,60,77,64,72,32,56,76,72,50,73,76,70,74,76,64,60,81,58,36,72,59,65,66,70,64,61,2,2,11,8,9,13,5,,,,,"Intercept, Aerial Fortress",,Women's Football,1,ea-drop-api,274847,https://www.ea.com/games/ea-sports-fc/ratings?playerId=274847,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265289,Katie Robinson,Katie,Robinson,,2002-08-08,24,England,England,14,160,56,Everton,116016,Barclays WSL,,RM,"RM, LM, RW","LM, RW",Midfielder,Right,74,,81,81,81,66,68,66,65,61,53,76,67,71,72,51,71,55,60,74,74,77,70,75,72,38,46,50,38,32,26,64,70,71,62,57,3,3,6,8,15,6,12,,,,,"Whipped Pass, Rapid",,Women's Football,1,ea-drop-api,265289,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265289,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265956,Morgane Martins,Morgane,Martins,,1998-01-03,28,Portugal,Portugal,38,155,50,FC Fleury 91,116036,Arkema PL,,LB,"LB, LM",LM,Defense,Left,74,,74,76,72,46,46,50,44,43,42,54,65,56,70,39,74,60,67,67,71,91,67,70,62,70,74,59,69,73,70,68,72,81,65,60,3,3,6,15,9,9,6,,,,,"Jockey, Block, Intercept, Anticipate",,Women's Football,1,ea-drop-api,265956,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265956,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
270895,Eva Kouache,Eva,Kouache,,2000-01-07,26,France,France,18,163,53,Havre AC,116416,Arkema PL,,RB,"RB, RM",RM,Defense,Right,74,,78,82,74,49,49,57,42,39,40,54,63,52,67,38,72,58,64,66,66,72,65,70,61,70,74,63,69,70,72,63,73,85,55,51,3,2,12,5,11,8,12,,,,,Block,,Women's Football,1,ea-drop-api,270895,https://www.ea.com/games/ea-sports-fc/ratings?playerId=270895,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76998,Josefine Rybrink,Josefine,Rybrink,,1998-01-19,28,Sweden,Sweden,46,168,60,Spurs,116011,Barclays WSL,,CB,CB,,Defense,Right,74,,63,62,64,48,58,49,34,33,40,27,56,47,30,47,78,65,28,67,57,79,80,77,68,76,77,55,80,79,76,74,69,77,75,68,3,2,13,9,14,15,13,,,,,,,Women's Football,1,ea-drop-api,76998,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76998,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
268948,María Molina,María,Molina Molero,María Molina,2000-05-09,26,Spain,Spain,45,173,64,Real Sociedad,116336,Liga F Moeve,,CB,CB,,Defense,Right,74,,66,69,64,44,42,59,35,24,59,45,61,63,27,60,80,70,34,64,67,58,69,70,66,74,74,70,75,75,72,75,80,67,81,70,2,2,7,13,15,6,5,,,,,"Intercept, Slide Tackle",,Women's Football,1,ea-drop-api,268948,https://www.ea.com/games/ea-sports-fc/ratings?playerId=268948,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275968,Regina van Eijk,Regina,van Eijk,,2002-03-09,24,Netherlands,Holland,34,174,61,Ajax,131359,Nederland Vrouwen Liga,,GK,GK,,Defense,Right,74,,73,23,21,72,12,51,13,11,19,11,68,21,17,12,16,14,15,76,22,25,71,14,19,22,15,12,13,11,14,73,40,26,30,14,2,1,73,72,68,73,76,,,,,,,Women's Football,1,ea-drop-api,275968,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275968,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265948,Célya Barclais,Célya,Barclais,,2001-04-17,25,France,France,18,162,60,Badalona Women,131125,Liga F Moeve,,LB,"LB, RB, CB, LM","RB, CB, LM",Defense,Right,74,,72,70,74,44,46,44,41,43,40,45,65,53,74,35,75,58,58,65,71,75,69,72,59,72,73,66,71,75,72,65,70,73,62,60,3,2,11,10,11,5,7,,,,,Anticipate,,Women's Football,1,ea-drop-api,265948,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265948,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267379,Belle Briede,Belle,Briede,,1998-10-03,27,USA,United States,95,168,59,Houston Dash,116306,NWSL,,CM,"CM, CAM",CAM,Midfielder,Right,74,,46,49,44,67,66,67,73,53,62,74,69,77,51,64,76,70,55,74,73,69,76,77,76,66,70,54,65,70,65,58,52,73,50,63,3,3,15,8,11,7,12,,,,,,,Women's Football,1,ea-drop-api,267379,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267379,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267322,Nealy Martin,Nealy,Martin,,1998-04-22,28,USA,United States,95,170,62,Angel City FC,116311,NWSL,,CDM,"CDM, CM, CB","CM, CB",Midfielder,Right,74,,59,65,54,49,45,54,52,47,47,48,68,66,64,48,76,69,57,66,65,71,70,70,70,77,79,70,76,78,79,59,59,73,44,80,3,2,10,10,14,13,15,,,,,"Intercept, Aerial Fortress, Long Throw",,Women's Football,1,ea-drop-api,267322,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267322,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267343,Izzy Rodriguez,Izzy,Rodriguez,,1999-04-13,27,USA,United States,95,160,57,KC Current,116309,NWSL,,LB,"LB, LM",LM,Defense,Left,74,,56,55,57,54,44,68,69,42,45,41,72,68,78,69,72,71,71,62,32,80,78,70,59,74,79,60,75,76,72,60,61,66,55,65,3,3,14,10,8,14,13,,,,,Whipped Pass,,Women's Football,1,ea-drop-api,267343,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267343,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
273255,Imane Saoud,Imane,Saoud,,2002-06-06,24,Morocco,Morocco,129,170,58,FC Nantes,116417,Arkema PL,,RW,"RW, LW, RM","LW, RM",Attack,Right,74,,77,79,75,68,73,63,68,57,59,70,70,69,70,62,76,64,66,76,73,68,63,79,70,33,28,53,25,38,33,54,66,65,55,35,4,3,11,6,7,9,11,,,,,,,Women's Football,1,ea-drop-api,273255,https://www.ea.com/games/ea-sports-fc/ratings?playerId=273255,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265334,Megan Finnigan,Megan,Finnigan,,1998-04-02,28,England,England,14,174,59,Everton,116016,Barclays WSL,,CB,CB,,Defense,Right,74,,55,59,52,43,34,58,45,44,50,41,65,58,43,59,79,73,60,62,61,53,73,70,73,75,72,74,77,75,77,73,77,68,74,74,3,2,8,10,13,7,7,,,,,Block,,Women's Football,1,ea-drop-api,265334,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265334,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
269657,Guðrún Arnardóttir,Guðrún,Arnardóttir,,1995-07-29,31,Iceland,Iceland,24,171,68,FC Rosengård,131362,Sverige Liga,,CB,CB,,Defense,Right,74,,67,65,68,34,34,33,35,30,51,27,59,58,32,42,76,69,31,64,68,51,77,68,58,76,75,73,78,76,72,72,76,77,69,73,3,2,9,11,9,13,7,,,,,,,Women's Football,1,ea-drop-api,269657,https://www.ea.com/games/ea-sports-fc/ratings?playerId=269657,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
247530,Emilie Nautnes,Emilie,Nautnes,,1999-01-13,27,Norway,Norway,36,168,65,Madrid CFF,116334,Liga F Moeve,,ST,ST,,Attack,Right,74,,79,80,78,74,81,69,63,81,62,79,58,60,55,45,65,49,49,74,75,71,78,77,59,23,18,62,18,20,19,58,72,70,57,42,3,3,11,14,14,14,9,,,,,,,Women's Football,1,ea-drop-api,247530,https://www.ea.com/games/ea-sports-fc/ratings?playerId=247530,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
266240,Cortnee Vine,Cortnee,Vine,,1998-04-09,28,Australia,Australia,195,165,60,NC Courage,116303,NWSL,,LW,"LW, ST, LM","ST, LM",Attack,Right,74,,79,80,78,67,75,61,65,45,50,75,66,67,68,41,72,56,62,76,77,91,70,77,66,33,24,41,20,49,35,45,49,77,34,29,3,3,7,12,11,13,9,,,,,,,Women's Football,1,ea-drop-api,266240,https://www.ea.com/games/ea-sports-fc/ratings?playerId=266240,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
273403,Julia Stierli,Julia,Stierli,,1997-04-03,29,Switzerland,Switzerland,47,182,77,SC Freiburg,116002,GPFBL,,CB,CB,,Defense,Left,74,,55,55,55,48,54,56,36,23,59,30,52,39,31,25,76,56,30,55,55,60,71,69,62,75,76,73,77,75,71,74,79,60,81,71,2,2,8,11,11,12,8,,,,,Bruiser,,Women's Football,1,ea-drop-api,273403,https://www.ea.com/games/ea-sports-fc/ratings?playerId=273403,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265350,Gemma Evans,Gemma,Evans,,1996-08-01,30,Wales,Wales,50,170,59,Liverpool,116343,Barclays WSL,,CB,CB,,Defense,Left,74,,36,32,40,47,41,63,45,42,47,54,60,56,40,52,70,72,52,63,56,67,70,68,77,77,80,75,78,76,73,75,68,78,74,77,3,2,10,11,10,10,14,,,,,Long Ball Pass,,Women's Football,1,ea-drop-api,265350,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265350,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275813,Diana Bartovičová,Diana,Bartovičová,,1993-05-20,33,Slovakia,Slovakia,43,173,61,Slavia Praha,131360,Ceska Liga Žen,,CB,CB,,Defense,Right,74,,56,58,54,41,41,39,46,19,65,20,54,29,27,66,76,70,40,58,49,49,73,62,71,77,76,71,79,79,69,71,75,59,73,78,3,2,7,10,9,7,13,,,,,Bruiser,,Women's Football,1,ea-drop-api,275813,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275813,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272657,Lisann Kaut,Lisann,Kaut,,2000-08-24,26,Germany,Germany,21,173,61,TSG Hoffenheim,115999,GPFBL,,LB,"LB, LM",LM,Defense,Left,74,,71,63,77,37,36,55,25,29,32,41,57,33,69,31,73,50,46,57,54,83,72,71,55,73,69,77,73,75,72,61,76,68,61,48,2,2,14,12,7,10,7,,,,,,,Women's Football,1,ea-drop-api,272657,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272657,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275525,Luisa Guttenberger,Luisa,Guttenberger,,1998-12-01,27,Germany,Germany,21,166,57,1. FC Nürnberg,131386,GPFBL,,CB,CB,,Defense,Right,74,,55,52,58,42,39,50,42,28,60,24,55,37,44,38,75,59,34,57,39,61,73,70,68,76,76,73,77,76,74,68,71,65,69,69,2,2,11,7,13,9,6,,,,,,,Women's Football,1,ea-drop-api,275525,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275525,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
268908,Megan Reid,Megan,Reid,,1999-07-09,27,Canada,Canada,70,173,67,Angel City FC,116311,NWSL,,CB,CB,,Defense,Right,74,,55,52,58,40,35,55,42,33,38,35,49,32,28,37,68,62,33,59,49,58,76,64,60,78,74,68,80,81,79,66,67,60,69,68,2,2,7,14,10,12,13,,,,,,,Women's Football,1,ea-drop-api,268908,https://www.ea.com/games/ea-sports-fc/ratings?playerId=268908,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267242,Brianna Pinto,Brianna,Pinto,,2000-05-24,26,USA,United States,95,165,56,NC Courage,116303,NWSL,,ST,"ST, LM, LW","LM, LW",Attack,Right,73,,84,85,84,68,68,70,69,62,62,69,72,76,65,56,80,68,60,76,80,72,77,80,68,63,71,68,45,71,67,72,83,67,72,76,4,3,13,9,5,14,8,,,,,,,Women's Football,1,ea-drop-api,267242,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267242,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
270619,Salomé Elisor,Salomé,Elisor,,1997-01-21,29,France,France,18,174,62,Marseille,132370,Arkema PL,,CM,"CM, CDM",CDM,Midfielder,Right,73,,71,73,69,67,65,75,68,55,58,68,72,79,59,58,78,75,65,74,70,68,67,77,76,65,66,75,65,64,57,76,83,69,74,87,4,2,10,6,6,12,5,,,,,"First Touch, Press Proven, Bruiser",,Women's Football,1,ea-drop-api,270619,https://www.ea.com/games/ea-sports-fc/ratings?playerId=270619,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
270612,Silke Demeyere,Silke,Demeyere,,1992-06-20,34,Belgium,Belgium,7,158,48,Havre AC,116416,Arkema PL,,LB,"LB, CM, LM","CM, LM",Defense,Left,73,,74,70,77,67,65,75,70,51,63,66,70,67,71,68,71,69,72,76,81,90,66,73,68,69,68,61,70,72,67,66,63,84,51,80,3,3,10,5,11,6,6,,,,,"Block, Relentless",,Women's Football,1,ea-drop-api,270612,https://www.ea.com/games/ea-sports-fc/ratings?playerId=270612,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
276771,Malou Marcetto,Malou,Marcetto,,2003-04-16,23,Denmark,Denmark,13,178,66,Madrid CFF,116334,Liga F Moeve,,CM,"CM, CDM, CAM","CDM, CAM",Midfielder,Right,73,,71,74,69,69,66,78,73,53,66,68,71,73,67,63,76,69,63,72,69,54,71,77,67,69,72,62,70,69,63,70,76,71,71,64,3,3,13,12,7,11,12,,,,,,,Women's Football,1,ea-drop-api,276771,https://www.ea.com/games/ea-sports-fc/ratings?playerId=276771,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275395,Maïté Boucly,Maïté,Boucly,,2001-10-04,24,France,France,18,175,55,Havre AC,116416,Arkema PL,,LM,"LM, LB, LW","LB, LW",Midfielder,Left,73,,73,69,76,67,60,80,73,57,67,73,72,68,70,67,77,69,72,72,58,54,69,76,67,67,67,66,65,69,67,69,72,80,67,59,2,3,13,13,5,11,12,,,,,Dead Ball,,Women's Football,1,ea-drop-api,275395,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275395,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275932,Pauleta,Paula,Domínguez Encinas,Pauleta,1997-08-11,29,Spain,Spain,45,171,61,SL Benfica,131358,Liga Portugal Feminino,,CDM,"CDM, CM",CM,Midfielder,Right,73,,67,64,70,71,67,80,76,58,65,73,74,76,68,57,79,75,71,71,62,59,71,74,72,70,74,68,69,71,66,66,70,72,63,65,3,3,12,10,6,14,9,,,,,Power Shot,,Women's Football,1,ea-drop-api,275932,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275932,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
73025,Taylor Ziemer,Taylor,Ziemer,,1998-07-16,28,USA,United States,95,175,61,1. FC Köln,116003,GPFBL,,ST,"ST, CM, CAM","CM, CAM",Attack,Right,73,,74,71,77,71,73,70,71,64,65,75,68,72,49,62,76,69,66,73,66,53,78,76,72,60,72,63,45,68,53,72,76,77,72,65,2,2,14,7,7,11,7,,,,,,,Women's Football,1,ea-drop-api,73025,https://www.ea.com/games/ea-sports-fc/ratings?playerId=73025,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
275587,Esperanza Pizarro,Esperanza,Pizarro,,2001-04-15,25,Uruguay,Uruguay,60,162,52,RC Deportivo,131720,Liga F Moeve,,CM,"CM, ST, CAM","ST, CAM",Midfielder,Right,73,,69,69,69,74,74,73,77,66,61,77,74,76,72,71,75,73,66,72,70,73,65,75,71,60,60,64,54,69,50,69,74,74,71,54,3,3,8,7,10,14,15,,,,,"Dead Ball, Aerial Fortress, Technical",,Women's Football,1,ea-drop-api,275587,https://www.ea.com/games/ea-sports-fc/ratings?playerId=275587,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265034,Carlotta Wamser,Carlotta,Wamser,,2003-11-01,22,Germany,Germany,21,167,60,Leverkusen,115996,GPFBL,,RB,"RB, ST, RM","ST, RM",Defense,Right,73,,73,74,73,66,66,68,63,63,62,71,65,63,67,56,71,59,58,70,77,60,74,71,68,71,72,73,70,71,65,72,80,72,70,73,3,3,11,9,7,15,8,,,,,,,Women's Football,1,ea-drop-api,265034,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265034,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
271893,Bruninha,Bruna,Santos Nhaia,Bruninha,2002-06-16,24,Brazil,Brazil,54,157,61,Gotham FC,116310,NWSL,,RB,"RB, RM",RM,Defense,Right,73,,77,76,78,57,46,71,69,59,45,60,69,64,73,67,69,70,73,76,76,82,68,77,66,69,65,67,73,68,71,69,81,69,76,49,3,2,9,11,11,10,14,,,,,"Tiki Taka, Press Proven, Long Throw",,Women's Football,1,ea-drop-api,271893,https://www.ea.com/games/ea-sports-fc/ratings?playerId=271893,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265234,Shannon O'Brien,Shannon,O'Brien,,2001-10-05,24,England,England,14,171,64,,,Barclays WSL,,ST,"ST, LM, RM, CAM","LM, RM, CAM",Attack,Right,73,,71,71,71,70,69,75,69,62,57,79,60,78,48,45,68,43,51,77,73,64,74,76,58,67,69,70,67,67,64,71,78,59,74,76,3,3,11,8,5,15,12,,,,,,,Women's Football,1,ea-drop-api,265234,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265234,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277039,Alara Şehitler,Alara,Şehitler,,2006-11-27,19,Germany,Germany,21,174,60,FC Bayern München,115995,GPFBL,,RM,"RM, CAM, RW","CAM, RW",Midfielder,Left,73,,70,67,73,73,74,74,76,57,67,72,72,74,69,68,74,70,68,73,73,66,68,77,69,59,59,51,55,66,54,68,68,64,74,57,3,3,12,5,15,12,9,,,,,,,Women's Football,1,ea-drop-api,277039,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277039,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277812,Danique Noordman,Danique,Noordman,,2004-02-21,22,Netherlands,Holland,34,168,59,Ajax,131359,Nederland Vrouwen Liga,,CM,"CM, LB",LB,Midfielder,Right,73,,71,72,70,66,69,64,66,54,58,68,72,73,70,52,76,74,58,71,70,64,72,75,63,68,70,60,66,73,58,66,71,72,64,60,2,3,12,6,12,11,10,,,,,,,Women's Football,1,ea-drop-api,277812,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277812,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
269213,Romane Enguehard,Romane,Enguehard,,1999-07-05,27,France,France,18,163,54,Havre AC,116416,Arkema PL,,LB,"LB, RB, CM, RM","RB, CM, RM",Defense,Right,73,,71,64,76,66,69,62,64,59,61,70,68,66,65,58,74,67,63,74,72,71,69,76,68,68,73,45,65,74,71,64,57,83,58,55,3,3,11,15,8,11,11,,,,,"Jockey, Relentless",,Women's Football,1,ea-drop-api,269213,https://www.ea.com/games/ea-sports-fc/ratings?playerId=269213,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272137,Sara Ortega,Sara,Ortega Ruiz,Sara Ortega,2005-02-20,21,Spain,Spain,45,154,48,Athletic Club,116328,Liga F Moeve,,LM,"LM, LW, RM, LB","LW, RM, LB",Midfielder,Right,73,,79,78,79,71,74,68,71,65,55,69,69,64,68,63,76,65,62,74,76,79,63,74,61,55,45,51,61,58,52,63,69,73,63,50,3,3,14,10,14,10,12,,,,,Rapid,,Women's Football,1,ea-drop-api,272137,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272137,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272826,Ary Borges,Ariadina,Alves Borges,Ary Borges,1999-12-28,26,Brazil,Brazil,54,165,60,Rac. Louisville,116308,NWSL,,CM,"CM, CDM",CDM,Midfielder,Right,73,,72,71,73,74,75,74,72,72,71,74,68,69,56,66,74,70,61,76,72,78,73,78,64,63,67,67,46,73,70,58,68,75,54,45,3,3,12,11,8,11,8,,,,,"Slide Tackle, Press Proven",,Women's Football,1,ea-drop-api,272826,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272826,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272085,Berta Pujadas,Berta,Pujadas Boix,Berta Pujadas,2000-04-09,26,Spain,Spain,45,172,66,Badalona Women,131125,Liga F Moeve,,CB,CB,,Defense,Right,73,,74,68,78,65,62,72,65,65,55,65,63,48,45,60,80,65,70,59,71,72,70,70,70,72,75,70,75,70,65,77,80,78,81,65,3,2,10,14,10,9,10,,,,,Slide Tackle,,Women's Football,1,ea-drop-api,272085,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272085,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
277951,Lily Yohannes,Lily,Yohannes,,2007-06-12,19,USA,United States,95,174,59,OL Lyonnes,116033,Arkema PL,,CM,CM,,Midfielder,Right,73,,69,69,69,68,72,64,68,54,58,70,68,73,57,56,74,70,59,76,77,67,73,79,63,63,68,56,56,69,58,65,66,73,61,63,2,2,8,7,12,10,12,,,,,,,Women's Football,1,ea-drop-api,277951,https://www.ea.com/games/ea-sports-fc/ratings?playerId=277951,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
76201,Ella Peddemors,Ella,Peddemors,,2002-08-06,24,Netherlands,Holland,34,172,60,VfL Wolfsburg,115998,GPFBL,,CM,CM,,Midfielder,Right,73,,69,71,68,66,66,67,67,58,62,67,68,72,50,56,76,74,61,71,66,76,73,75,70,69,68,58,68,73,69,65,67,75,59,68,3,2,9,11,15,13,11,,,,,,,Women's Football,1,ea-drop-api,76201,https://www.ea.com/games/ea-sports-fc/ratings?playerId=76201,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264935,Cara Bösl,Cara,Bösl,,1997-02-11,29,Germany,Germany,21,173,66,Union Berlin,132589,GPFBL,,GK,GK,,Defense,Right,73,,73,48,41,74,8,57,15,8,20,6,76,54,8,24,20,15,14,71,46,56,69,32,56,45,10,6,13,12,12,69,59,31,56,19,3,1,73,74,76,69,71,,,,,,,Women's Football,1,ea-drop-api,264935,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264935,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
271845,Alena Bienz,Alena,Bienz,,2003-03-05,23,Switzerland,Switzerland,47,167,61,SC Freiburg,116002,GPFBL,,LM,"LM, ST, LW","ST, LW",Midfielder,Right,73,,77,78,76,71,72,72,72,63,54,77,68,67,67,50,72,67,62,72,68,72,73,74,63,50,47,65,39,58,52,70,79,73,71,59,2,3,8,11,14,8,15,,,,,,,Women's Football,1,ea-drop-api,271845,https://www.ea.com/games/ea-sports-fc/ratings?playerId=271845,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
246235,Lucy Staniforth,Lucy,Staniforth,,1992-10-02,33,England,England,14,157,54,Aston Villa,116015,Barclays WSL,,CM,"CM, CAM, CDM","CAM, CDM",Midfielder,Right,73,,75,78,73,66,66,68,69,53,53,71,71,71,60,64,78,72,64,77,82,81,75,77,75,63,73,45,59,68,60,55,57,70,46,56,3,3,5,8,10,9,8,,,,,,,Women's Football,1,ea-drop-api,246235,https://www.ea.com/games/ea-sports-fc/ratings?playerId=246235,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
264058,Rebecka Blomqvist,Rebecka,Blomqvist,,1997-07-24,29,Sweden,Sweden,46,167,58,Frankfurt,115997,GPFBL,,ST,"ST, CM",CM,Attack,Right,73,,77,76,77,70,72,72,64,72,65,73,69,68,67,65,73,68,63,78,83,80,73,81,70,46,42,72,33,51,48,67,83,67,71,52,3,3,10,10,14,9,10,,,,,,,Women's Football,1,ea-drop-api,264058,https://www.ea.com/games/ea-sports-fc/ratings?playerId=264058,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265124,Rieke Dieckmann,Rieke,Dieckmann,,1996-08-16,30,Germany,Germany,21,167,59,SV Werder Bremen,116004,GPFBL,,CM,"CM, CDM",CDM,Midfielder,Left,73,,64,72,58,67,69,68,65,59,54,76,72,73,65,64,78,74,64,70,51,78,70,74,73,64,67,52,65,64,65,70,71,70,73,62,2,3,8,12,12,15,9,,,,,,,Women's Football,1,ea-drop-api,265124,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265124,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
271952,Laura Vogt,Laura,Vogt,,2001-05-13,25,Germany,Germany,21,161,57,1. FC Köln,116003,GPFBL,,CB,"CB, CDM",CDM,Defense,Right,73,,68,72,65,65,65,63,67,57,61,69,65,68,44,55,74,70,63,68,63,80,75,75,66,76,78,62,76,79,78,65,66,81,54,74,2,2,7,9,12,5,7,,,,,Slide Tackle,,Women's Football,1,ea-drop-api,271952,https://www.ea.com/games/ea-sports-fc/ratings?playerId=271952,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
272202,Iris Arnaiz,Iris,Arnaiz Gil,Iris Arnaiz,1994-05-18,32,Spain,Spain,45,167,60,Sevilla FC,116337,Liga F Moeve,,CDM,"CDM, CM, CB","CM, CB",Midfielder,Right,73,,68,68,68,60,52,79,58,60,62,69,67,63,62,55,73,68,62,65,69,67,75,73,72,73,74,73,72,74,71,74,80,77,74,71,3,3,12,8,14,7,7,,,,,,,Women's Football,1,ea-drop-api,272202,https://www.ea.com/games/ea-sports-fc/ratings?playerId=272202,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
265292,Maisie Symonds,Maisie,Symonds,,2003-02-02,23,England,England,14,173,65,Brighton,116013,Barclays WSL,,CM,"CM, CDM",CDM,Midfielder,Right,73,,68,73,63,67,68,71,68,60,48,73,70,74,54,47,78,77,59,73,68,73,65,76,60,64,66,49,58,73,68,64,68,58,71,52,3,3,12,14,15,10,11,,,,,,,Women's Football,1,ea-drop-api,265292,https://www.ea.com/games/ea-sports-fc/ratings?playerId=265292,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
267332,Kate Del Fava,Kate,Del Fava,,1998-07-23,28,USA,United States,95,173,57,Utah Royals FC,131478,NWSL,,CB,CB,,Defense,Right,73,,72,72,72,49,48,54,49,43,41,58,69,63,70,51,75,66,66,70,62,61,77,76,67,74,75,66,74,77,75,72,77,75,72,65,3,3,6,12,6,6,10,,,,,"Precision Header, Aerial Fortress",,Women's Football,1,ea-drop-api,267332,https://www.ea.com/games/ea-sports-fc/ratings?playerId=267332,ea-drop-api,ea-drop-api,,fc27,2026-08-28T08:51:40.553Z
