league_id,country,team_id,team_name,missing_slot_index,position,required_real_player_name,age,nationality,preferred_foot,real_world_club,source_season,source_verified,notes,current_template_players,target_squad_size,missing_players_for_team,target_overall,target_potential,target_value_eur,target_weekly_wage_eur,target_contract_years,pace,shooting,passing,defending,physical,mental,professionalism,ambition,temperament,loyalty,leadership,fifa_pace,fifa_shooting,fifa_passing,fifa_dribbling,fifa_defending,fifa_physical,fifa_diving,fifa_handling,fifa_kicking,fifa_reflexes,fifa_speed,fifa_positioning
isr,Israel,maccabi-bnei-raina,Maccabi Bnei Raina,22,RW,TBD,TBD,TBD,TBD,Maccabi Bnei Raina,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
isr,Israel,maccabi-bnei-raina,Maccabi Bnei Raina,23,ST,TBD,TBD,TBD,TBD,Maccabi Bnei Raina,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
isr,Israel,maccabi-bnei-raina,Maccabi Bnei Raina,24,ST,TBD,TBD,TBD,TBD,Maccabi Bnei Raina,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
isr,Israel,maccabi-bnei-raina,Maccabi Bnei Raina,25,ST,TBD,TBD,TBD,TBD,Maccabi Bnei Raina,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,1,GK,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,35,35,37,35,42,50,6,6,6,6,4,,,,,,,54,52,50,55,35,53
isr,Israel,maccabi-haifa,Maccabi Haifa,2,GK,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,35,35,37,35,42,50,6,6,6,6,4,,,,,,,54,52,50,55,35,53
isr,Israel,maccabi-haifa,Maccabi Haifa,3,CB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,44,35,42,56,58,52,6,6,6,6,4,44,35,42,40,56,58,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,4,CB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,44,35,42,56,58,52,6,6,6,6,4,44,35,42,40,56,58,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,5,CB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,44,35,42,56,58,52,6,6,6,6,4,44,35,42,40,56,58,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,6,CB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,44,35,42,56,58,52,6,6,6,6,4,44,35,42,40,56,58,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,7,CB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,52,60,6800000,19800,3,44,35,42,56,58,52,6,6,6,6,4,44,35,42,40,56,58,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,8,LB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,53,61,7200000,20700,3,58,35,51,53,54,50,6,6,6,6,4,58,35,51,55,53,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,9,LB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,53,61,7200000,20700,3,58,35,51,53,54,50,6,6,6,6,4,58,35,51,55,53,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,10,RB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,53,61,7200000,20700,3,58,35,51,53,54,50,6,6,6,6,4,58,35,51,55,53,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,11,RB,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,53,61,7200000,20700,3,58,35,51,53,54,50,6,6,6,6,4,58,35,51,55,53,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,12,CDM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,53,61,7200000,20700,3,50,41,55,57,58,54,6,6,6,6,4,50,41,55,53,57,58,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,13,CM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,53,50,58,52,54,54,6,6,6,6,4,53,50,58,59,52,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,14,CM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,53,50,58,52,54,54,6,6,6,6,4,53,50,58,59,52,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,15,CM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,53,50,58,52,54,54,6,6,6,6,4,53,50,58,59,52,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,16,CM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,53,50,58,52,54,54,6,6,6,6,4,53,50,58,59,52,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,17,CM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,53,50,58,52,54,54,6,6,6,6,4,53,50,58,59,52,54,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,18,CAM,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,57,56,62,36,46,52,6,6,6,6,4,57,56,62,64,36,46,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,19,LW,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,67,56,54,35,44,48,6,6,6,6,4,67,56,54,65,35,44,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,20,LW,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,67,56,54,35,44,48,6,6,6,6,4,67,56,54,65,35,44,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,21,RW,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,67,56,54,35,44,48,6,6,6,6,4,67,56,54,65,35,44,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,22,RW,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,67,56,54,35,44,48,6,6,6,6,4,67,56,54,65,35,44,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,23,ST,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,62,62,47,35,56,50,6,6,6,6,4,62,62,47,60,35,56,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,24,ST,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,62,62,47,35,56,50,6,6,6,6,4,62,62,47,60,35,56,,,,,,
isr,Israel,maccabi-haifa,Maccabi Haifa,25,ST,TBD,TBD,TBD,TBD,Maccabi Haifa,2025/26,no,,0,25,25,54,62,7600000,21600,3,62,62,47,35,56,50,6,6,6,6,4,62,62,47,60,35,56,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,1,GK,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
isr,Israel,maccabi-netanya,Maccabi Netanya,2,GK,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
isr,Israel,maccabi-netanya,Maccabi Netanya,3,CB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,4,CB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,5,CB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,6,CB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,7,CB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,8,LB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,9,LB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,10,RB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,11,RB,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,46,54,4400000,14400,3,51,35,44,46,47,43,4,4,4,4,2,51,35,44,48,46,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,12,CDM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,46,54,4400000,14400,3,43,35,48,50,51,47,4,4,4,4,2,43,35,48,46,50,51,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,13,CM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,14,CM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,15,CM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,16,CM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,17,CM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,46,43,51,45,47,47,4,4,4,4,2,46,43,51,52,45,47,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,18,CAM,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,50,49,55,35,39,45,4,4,4,4,2,50,49,55,57,35,39,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,19,LW,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,20,LW,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,21,RW,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,22,RW,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,60,49,47,35,37,41,4,4,4,4,2,60,49,47,58,35,37,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,23,ST,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,24,ST,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
isr,Israel,maccabi-netanya,Maccabi Netanya,25,ST,TBD,TBD,TBD,TBD,Maccabi Netanya,2025/26,no,,0,25,25,47,55,4800000,15300,3,55,55,40,35,49,43,4,4,4,4,2,55,55,40,53,35,49,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,1,GK,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,35,35,39,35,44,52,6,6,6,6,4,,,,,,,56,54,52,57,35,55
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,2,GK,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,35,35,39,35,44,52,6,6,6,6,4,,,,,,,56,54,52,57,35,55
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,3,CB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,46,35,44,58,60,54,6,6,6,6,4,46,35,44,42,58,60,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,4,CB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,46,35,44,58,60,54,6,6,6,6,4,46,35,44,42,58,60,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,5,CB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,46,35,44,58,60,54,6,6,6,6,4,46,35,44,42,58,60,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,6,CB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,46,35,44,58,60,54,6,6,6,6,4,46,35,44,42,58,60,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,7,CB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,54,62,7600000,21600,3,46,35,44,58,60,54,6,6,6,6,4,46,35,44,42,58,60,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,8,LB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,55,63,8000000,22500,3,60,37,53,55,56,52,7,7,7,7,5,60,37,53,57,55,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,9,LB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,55,63,8000000,22500,3,60,37,53,55,56,52,7,7,7,7,5,60,37,53,57,55,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,10,RB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,55,63,8000000,22500,3,60,37,53,55,56,52,7,7,7,7,5,60,37,53,57,55,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,11,RB,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,55,63,8000000,22500,3,60,37,53,55,56,52,7,7,7,7,5,60,37,53,57,55,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,12,CDM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,55,63,8000000,22500,3,52,43,57,59,60,56,7,7,7,7,5,52,43,57,55,59,60,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,13,CM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,55,52,60,54,56,56,7,7,7,7,5,55,52,60,61,54,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,14,CM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,55,52,60,54,56,56,7,7,7,7,5,55,52,60,61,54,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,15,CM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,55,52,60,54,56,56,7,7,7,7,5,55,52,60,61,54,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,16,CM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,55,52,60,54,56,56,7,7,7,7,5,55,52,60,61,54,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,17,CM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,55,52,60,54,56,56,7,7,7,7,5,55,52,60,61,54,56,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,18,CAM,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,59,58,64,38,48,54,7,7,7,7,5,59,58,64,66,38,48,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,19,LW,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,69,58,56,35,46,50,7,7,7,7,5,69,58,56,67,35,46,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,20,LW,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,69,58,56,35,46,50,7,7,7,7,5,69,58,56,67,35,46,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,21,RW,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,69,58,56,35,46,50,7,7,7,7,5,69,58,56,67,35,46,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,22,RW,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,69,58,56,35,46,50,7,7,7,7,5,69,58,56,67,35,46,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,23,ST,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,64,64,49,35,58,52,7,7,7,7,5,64,64,49,62,35,58,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,24,ST,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,64,64,49,35,58,52,7,7,7,7,5,64,64,49,62,35,58,,,,,,
isr,Israel,maccabi-tel-aviv,Maccabi Tel Aviv,25,ST,TBD,TBD,TBD,TBD,Maccabi Tel Aviv,2025/26,no,,0,25,25,56,64,8400000,23400,3,64,64,49,35,58,52,7,7,7,7,5,64,64,49,62,35,58,,,,,,
swe,Sweden,malmo-ff,Malmö FF,1,GK,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
swe,Sweden,malmo-ff,Malmö FF,2,GK,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,35,35,44,35,49,57,8,8,8,8,6,,,,,,,61,59,57,62,35,60
swe,Sweden,malmo-ff,Malmö FF,3,CB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
swe,Sweden,malmo-ff,Malmö FF,4,CB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
swe,Sweden,malmo-ff,Malmö FF,5,CB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
swe,Sweden,malmo-ff,Malmö FF,6,CB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
swe,Sweden,malmo-ff,Malmö FF,7,CB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,59,67,9600000,26100,3,51,35,49,63,65,59,8,8,8,8,6,51,35,49,47,63,65,,,,,,
swe,Sweden,malmo-ff,Malmö FF,8,LB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,9,LB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,10,RB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,11,RB,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,60,68,10000000,27000,3,65,42,58,60,61,57,8,8,8,8,6,65,42,58,62,60,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,12,CDM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,60,68,10000000,27000,3,57,48,62,64,65,61,8,8,8,8,6,57,48,62,60,64,65,,,,,,
swe,Sweden,malmo-ff,Malmö FF,13,CM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,14,CM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,15,CM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,16,CM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,17,CM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,60,57,65,59,61,61,9,9,9,9,7,60,57,65,66,59,61,,,,,,
swe,Sweden,malmo-ff,Malmö FF,18,CAM,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,64,63,69,43,53,59,9,9,9,9,7,64,63,69,71,43,53,,,,,,
swe,Sweden,malmo-ff,Malmö FF,19,LW,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
swe,Sweden,malmo-ff,Malmö FF,20,LW,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
swe,Sweden,malmo-ff,Malmö FF,21,RW,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
swe,Sweden,malmo-ff,Malmö FF,22,RW,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,74,63,61,36,51,55,9,9,9,9,7,74,63,61,72,36,51,,,,,,
swe,Sweden,malmo-ff,Malmö FF,23,ST,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
swe,Sweden,malmo-ff,Malmö FF,24,ST,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
swe,Sweden,malmo-ff,Malmö FF,25,ST,TBD,TBD,TBD,TBD,Malmö FF,2025/26,no,,0,25,25,61,69,10400000,27900,3,69,69,54,35,63,57,9,9,9,9,7,69,69,54,67,35,63,,,,,,
ukr,Ukraine,metalist-1925,Metalist 1925 Kharkiv,1,GK,TBD,TBD,TBD,TBD,Metalist 1925 Kharkiv,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
ukr,Ukraine,metalist-1925,Metalist 1925 Kharkiv,2,GK,TBD,TBD,TBD,TBD,Metalist 1925 Kharkiv,2025/26,no,,0,25,25,45,53,4000000,13500,3,35,35,35,35,35,43,3,3,3,3,1,,,,,,,47,45,43,48,35,46
ukr,Ukraine,metalist-1925,Metalist 1925 Kharkiv,3,CB,TBD,TBD,TBD,TBD,Metalist 1925 Kharkiv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,metalist-1925,Metalist 1925 Kharkiv,4,CB,TBD,TBD,TBD,TBD,Metalist 1925 Kharkiv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
ukr,Ukraine,metalist-1925,Metalist 1925 Kharkiv,5,CB,TBD,TBD,TBD,TBD,Metalist 1925 Kharkiv,2025/26,no,,0,25,25,45,53,4000000,13500,3,37,35,35,49,51,45,3,3,3,3,1,37,35,35,35,49,51,,,,,,
